地区,年份,各省低空经济指数,全国通用航空机场数量（个）,飞行服务站数量（个）,通航企业总收入与 GDP 的比值（%）,低空经济领域上市公司总产值与GDP的比值（%）,低空经济产业增加值与 GDP 的比值（%）,持有有效运营合格证的无人机企业数量（个）,传统通航企业数量（个）,全行业注册无人机数量（个）,无人机行业专利申请数量（个）,通航企业的专业人员数量与就业人员总数的比值（%）
四川省,2003,0.20154624,7,1,0.364812131,0.047775528,0.436055368,1085,31,17509,3946,0.015194859
四川省,2004,0.206136,7,1,0.371436458,0.046280624,0.481379094,834,37,15139,3862,0.014804982
四川省,2005,0.224742,8,1,0.411000678,0.046789037,0.519794535,1230,29,18042,4409,0.01626811
四川省,2006,0.23995608,8,1,0.446878206,0.057378298,0.512030281,1179,30,22751,3357,0.018414915
四川省,2007,0.23482872,8,1,0.422042003,0.052346844,0.483030936,1246,38,16586,3468,0.018879223
四川省,2008,0.23835168,8,1,0.472150843,0.05136002,0.545539325,1084,45,20769,2465,0.018327542
四川省,2009,0.24740016,8,1,0.43287606,0.058424785,0.552357967,1288,28,20347,2536,0.018294182
四川省,2010,0.2525544,8,1,0.494038499,0.054116094,0.613593543,1017,42,26577,4759,0.019414939
四川省,2011,0.28016436,9,1,0.502857671,0.069986458,0.692818446,1606,48,32105,3516,0.020918672
四川省,2012,0.2952768,9,1,0.510681226,0.073665656,0.697680023,1768,59,18574,3524,0.022720284
四川省,2013,0.27938988,9,1,0.491670311,0.06607431,0.627886847,1627,42,32052,4188,0.020569082
四川省,2014,0.28651392,9,1,0.479452394,0.071480925,0.702832971,1484,52,31678,2994,0.023089748
四川省,2015,0.316932,9,1,0.556669929,0.06870135,0.634482017,1742,67,24977,6007,0.026983138
四川省,2016,0.31612896,9,1,0.587778575,0.068258565,0.724836286,1837,83,29751,5567,0.022819092
四川省,2017,0.3163944,9,1,0.541013331,0.066620005,0.785480737,1323,72,30418,5490,0.027086073
四川省,2018,0.32756304,9,1,0.595007343,0.074022696,0.697414468,1464,318,38311,6391,0.025518097
四川省,2019,0.34050744,9,1,0.603447285,0.068838687,0.724701985,1997,335,31710,5947,0.025617834
四川省,2020,0.3500448,9,1,0.608856257,0.073978468,0.742882577,1771,179,22198,3942,0.026702417
四川省,2021,0.37122876,9,1,0.718104913,0.087288874,0.905241331,1785,368,27557,4998,0.028883719
四川省,2022,0.36518328,9,1,0.619910791,0.085622698,0.828966046,1935,200,36778,5850,0.031034319
四川省,2023,0.3839556,10,1,0.68757489,0.090530971,0.939021013,1826,254,41603,4485,0.029299652
四川省,2024,0.3915912,10,1,0.681447006,0.084971374,0.908413266,2271,383,37419,5032,0.031316108
贵州省,1990,0.0625296,2,0,0.116240442,0.013764641,0.149542665,285,12,4522,1159,0.004743049
贵州省,1991,0.07278348,3,0,0.141614817,0.01729008,0.161142625,369,13,6589,1181,0.005818519
贵州省,1992,0.07843248,3,0,0.137573184,0.017437893,0.184281033,393,11,8727,1504,0.00660099
贵州省,1993,0.0798252,3,0,0.149025666,0.019713631,0.177766729,373,8,8593,998,0.005882889
贵州省,1994,0.0936096,3,0,0.183250153,0.021486211,0.211632584,524,16,10261,1275,0.007047064
贵州省,1995,0.1000944,3,0,0.186035452,0.023513676,0.242333547,529,13,7840,1386,0.007217664
贵州省,1996,0.10746624,4,0,0.20811912,0.025345913,0.229021304,568,14,8240,2011,0.008265229
贵州省,1997,0.101031,4,0,0.180828652,0.023045676,0.216170979,430,11,6711,1761,0.007228479
贵州省,1998,0.11010384,4,0,0.212672907,0.022291073,0.224287027,587,13,8695,1724,0.008103171
贵州省,1999,0.12156732,4,0,0.203037686,0.029920149,0.281325014,574,22,12806,1705,0.009589057
贵州省,2000,0.1220352,5,0,0.225899359,0.028138266,0.29638689,553,15,9237,1709,0.008833779
贵州省,2001,0.13685112,5,0,0.250049805,0.033310247,0.323659741,681,17,14999,2475,0.011655023
贵州省,2002,0.14050344,5,1,0.27990627,0.034005345,0.317214616,693,26,14321,1565,0.010745703
贵州省,2003,0.1505994,5,1,0.284994305,0.035738744,0.354488398,807,20,11016,2736,0.011245687
贵州省,2004,0.15329664,5,1,0.294508395,0.032250547,0.364815344,617,21,11600,2009,0.012470463
贵州省,2005,0.161385,5,1,0.300025474,0.034661463,0.325223052,966,22,16551,3178,0.013382044
贵州省,2006,0.1727544,5,1,0.328642212,0.04167268,0.369426647,987,32,20260,3265,0.014294686
贵州省,2007,0.1764504,5,1,0.303259421,0.043233877,0.354180065,833,20,18503,2501,0.013788086
贵州省,2008,0.17489472,5,1,0.313650361,0.041853181,0.401094806,1030,32,17725,1933,0.014921268
贵州省,2009,0.17293164,5,1,0.296295308,0.041439609,0.36422862,862,28,12966,2715,0.012580283
贵州省,2010,0.1976688,5,1,0.343410006,0.043978343,0.433151641,889,24,12898,3298,0.016819921
贵州省,2011,0.19428444,5,1,0.365708078,0.040150822,0.401323653,1015,28,14816,3134,0.014239384
贵州省,2012,0.20291712,6,1,0.346081912,0.043384695,0.414691572,812,23,15107,2793,0.015982042
贵州省,2013,0.21915432,6,1,0.384228659,0.052007512,0.465275579,942,34,13529,2949,0.016961605
贵州省,2014,0.21180096,6,1,0.397988124,0.044933574,0.46336755,882,23,12713,2884,0.016305043
贵州省,2015,0.2186478,7,1,0.379375798,0.053303054,0.5354138,1297,51,22725,2191,0.015942236
贵州省,2016,0.23581152,7,1,0.454141546,0.057444865,0.556857114,1200,54,22956,2606,0.018267982
贵州省,2017,0.23875656,7,1,0.400474337,0.052223222,0.490895425,1048,55,17765,2405,0.020410957
贵州省,2018,0.24335808,7,1,0.426193006,0.05238526,0.576709978,1274,141,15151,4406,0.017519348
贵州省,2019,0.2437344,7,1,0.459967435,0.050743065,0.601280578,1250,122,25899,3090,0.020425639
贵州省,2020,0.2579808,7,1,0.50104171,0.062026324,0.522823889,1440,177,25186,3179,0.018887511
贵州省,2021,0.25230744,7,1,0.466936969,0.056210313,0.513824102,1132,211,19161,4888,0.02096819
贵州省,2022,0.262836,7,1,0.455459743,0.06242355,0.59766278,1525,209,20213,3992,0.022397382
贵州省,2023,0.25540452,7,1,0.435788219,0.062946998,0.562898792,1109,175,16132,2690,0.021858613
贵州省,2024,0.27549984,7,1,0.517838683,0.068554003,0.623621438,1230,166,22234,3034,0.022234018
云南省,1990,0.0603456,1,0,0.108117188,0.013351464,0.127099903,316,12,7186,641,0.005125669
云南省,1991,0.06590892,1,1,0.120222264,0.016409344,0.164525142,340,7,5760,889,0.005296441
云南省,1992,0.0803376,1,1,0.152526289,0.016500941,0.177526012,428,14,6224,1380,0.006325438
云南省,1993,0.07828548,1,1,0.154608604,0.019443765,0.168732609,456,12,7284,958,0.005972511
云南省,1994,0.08970528,1,1,0.160431913,0.021992146,0.204030174,478,16,10195,1330,0.007561899
云南省,1995,0.0932526,1,1,0.157314028,0.021031259,0.187661532,439,13,5975,1537,0.007254519
云南省,1996,0.0977088,1,1,0.1770972,0.02037375,0.234496235,499,17,6544,1268,0.007777062
云南省,1997,0.10961328,1,1,0.20324129,0.025460973,0.266091718,478,12,7678,2063,0.007893879
云南省,1998,0.11615184,1,1,0.229818031,0.026072604,0.277759703,479,20,11892,1219,0.009846855
云南省,1999,0.12204612,1,1,0.217909279,0.025233035,0.293484305,673,23,13724,2284,0.008949991
云南省,2000,0.1215648,1,1,0.229331995,0.0280839,0.283489114,616,15,10400,1617,0.009996621
云南省,2001,0.13669236,1,1,0.252903648,0.032570372,0.291318758,783,14,10613,1572,0.010839314
云南省,2002,0.13682592,1,2,0.248767766,0.030516969,0.322710774,586,17,8527,1849,0.010561202
云南省,2003,0.1491504,1,2,0.276156937,0.030119432,0.35708843,697,24,15910,2533,0.011027968
云南省,2004,0.14341824,1,2,0.258085903,0.030082693,0.341220677,581,25,9730,2634,0.011067995
云南省,2005,0.168,1,2,0.3260208,0.03690624,0.3844596,968,22,16898,2358,0.01264632
云南省,2006,0.17076696,1,2,0.317939618,0.039001466,0.420052568,768,22,11748,2361,0.014227083
云南省,2007,0.16166304,1,2,0.316530844,0.033002701,0.350639051,813,18,19311,2603,0.013304175
云南省,2008,0.16932048,1,2,0.333730666,0.039911377,0.339826203,932,22,15912,3209,0.014338542
云南省,2009,0.18243204,2,2,0.330828342,0.039842245,0.385743427,947,32,14796,2461,0.014326388
云南省,2010,0.194166,2,2,0.371109476,0.048253163,0.4781629,1063,29,13383,3820,0.016491351
云南省,2011,0.19501356,3,2,0.363219256,0.044914548,0.415291127,785,39,20998,3591,0.01653325
云南省,2012,0.20848128,3,2,0.414412139,0.047671329,0.453644841,1051,22,20576,2091,0.017659556
云南省,2013,0.19581408,3,2,0.341245197,0.044759182,0.40122305,910,23,16955,3689,0.015013066
云南省,2014,0.22342488,3,2,0.444883621,0.047214146,0.523238726,941,39,19450,2768,0.018167954
云南省,2015,0.2246454,3,2,0.421127755,0.052863556,0.50925989,973,43,18775,4286,0.018972267
云南省,2016,0.21936096,4,2,0.408859581,0.047270093,0.50867613,1218,47,19610,3220,0.016722199
云南省,2017,0.22327872,4,2,0.381211201,0.047627584,0.472122853,924,33,23772,3915,0.017866763
云南省,2018,0.24048528,5,2,0.470140706,0.051192102,0.539047755,1255,187,23323,3805,0.018314672
云南省,2019,0.24157224,5,2,0.42649579,0.057590822,0.510417986,1332,157,21308,2547,0.020559178
云南省,2020,0.2599632,6,2,0.448055241,0.057137312,0.604115482,1362,130,27457,4568,0.022261763
云南省,2021,0.25740456,6,2,0.506820998,0.060764207,0.596187572,1122,205,16555,3875,0.021598081
云南省,2022,0.2713032,7,2,0.523244395,0.061792017,0.673035413,1579,144,26224,3889,0.020526025
云南省,2023,0.2768598,7,2,0.529660483,0.058648596,0.565735315,1151,207,22057,4283,0.021436859
云南省,2024,0.26770128,7,3,0.449416909,0.058135348,0.604241944,1292,232,25505,3464,0.019825574
西藏自治区,1990,0.0645876,2,0,0.115097256,0.015496503,0.129394798,325,11,7391,854,0.005286126
西藏自治区,1991,0.07356888,2,0,0.131445518,0.01748438,0.155851994,356,12,5107,1043,0.005918301
西藏自治区,1992,0.0762552,2,0,0.140289233,0.016767375,0.184194436,420,15,8417,1289,0.005791038
西藏自治区,1993,0.0788424,3,0,0.136526128,0.018326127,0.184743512,409,10,7487,1284,0.006229676
西藏自治区,1994,0.08444856,3,0,0.152252309,0.018627663,0.183472941,458,9,9360,1241,0.006403976
西藏自治区,1995,0.0948906,3,0,0.172729359,0.022905642,0.220701302,541,14,10991,1386,0.007329892
西藏自治区,1996,0.10128384,3,0,0.188350805,0.021196176,0.245967805,454,20,11343,1014,0.007627397
西藏自治区,1997,0.11021304,4,0,0.20924313,0.027115714,0.225661199,446,13,7832,2117,0.008859711
西藏自治区,1998,0.11216016,4,0,0.203776317,0.025266319,0.239254445,569,14,11345,1651,0.008677671
西藏自治区,1999,0.12332292,5,0,0.230786512,0.030724672,0.25947759,540,19,8264,2038,0.009903711
西藏自治区,2000,0.132972,5,0,0.250665517,0.027291173,0.271980929,636,16,8909,1588,0.010908833
西藏自治区,2001,0.13092408,5,0,0.227340937,0.032566056,0.288471572,572,21,10463,1358,0.00991301
西藏自治区,2002,0.14196336,5,0,0.249387035,0.029860573,0.332520778,601,20,9378,2502,0.011017979
西藏自治区,2003,0.151179,5,0,0.289800064,0.031817132,0.335133607,620,23,17619,2038,0.011941845
西藏自治区,2004,0.1561392,5,0,0.290398093,0.033686252,0.318110199,758,22,17872,3075,0.012480429
西藏自治区,2005,0.161112,5,0,0.309211521,0.034633441,0.35472029,733,24,10649,1880,0.011721819
西藏自治区,2006,0.16318848,5,0,0.303938544,0.03694016,0.366961935,687,24,16649,3147,0.012441023
西藏自治区,2007,0.17391024,5,0,0.304951606,0.04113412,0.394228428,791,18,17391,2136,0.013427361
西藏自治区,2008,0.1796928,5,0,0.343506746,0.036356346,0.404066215,813,30,13532,3155,0.014912192
西藏自治区,2009,0.18277308,5,0,0.34913923,0.04067158,0.369082819,849,32,11774,2070,0.013174806
西藏自治区,2010,0.1802808,5,0,0.3331469,0.041424021,0.446456387,958,29,16310,3497,0.015135088
西藏自治区,2011,0.19397196,5,0,0.38591368,0.042604971,0.469121185,779,20,20907,2279,0.016040096
西藏自治区,2012,0.19888512,5,0,0.338475956,0.048327095,0.401678333,1010,39,21054,2980,0.016261984
西藏自治区,2013,0.21918204,5,0,0.433308281,0.048298954,0.493619872,878,37,23313,3775,0.017368924
西藏自治区,2014,0.22699488,6,1,0.416974462,0.050448477,0.550417185,1312,42,25944,4271,0.018722213
西藏自治区,2015,0.2213232,6,1,0.398337495,0.052472411,0.486070012,910,41,21740,4212,0.018228179
西藏自治区,2016,0.23832144,6,1,0.426158455,0.056472648,0.509138008,1100,60,17485,2635,0.020396911
西藏自治区,2017,0.23064468,6,1,0.417513,0.053162446,0.490500509,1044,44,20257,3309,0.018673652
西藏自治区,2018,0.24840144,6,1,0.480168264,0.057629134,0.55552498,1435,216,19430,4824,0.01998709
西藏自治区,2019,0.23027004,6,1,0.439501074,0.048968075,0.483129571,1033,180,14724,3156,0.019527228
西藏自治区,2020,0.2357376,6,2,0.441960852,0.049365811,0.474032953,1026,133,26211,2627,0.017694801
西藏自治区,2021,0.24783024,6,2,0.416866986,0.059377647,0.593392335,1360,150,21074,3028,0.020268265
西藏自治区,2022,0.26082504,6,2,0.505896248,0.060725286,0.628014531,1455,206,26701,4179,0.021187936
西藏自治区,2023,0.28628712,6,2,0.528562367,0.060993471,0.659090208,1216,227,27456,3202,0.022568014
西藏自治区,2024,0.26674032,6,2,0.456819472,0.063532209,0.557513943,1580,236,21151,4260,0.022047993
陕西省,1990,0.0606564,2,0,0.113077683,0.014350091,0.145572327,252,12,6970,1073,0.004581118
陕西省,1991,0.06725796,2,0,0.132500423,0.016368233,0.150597298,318,8,5864,767,0.005764295
陕西省,1992,0.07352352,3,0,0.134864193,0.01674682,0.173658878,364,7,8823,904,0.005840393
陕西省,1993,0.07718256,3,0,0.148388617,0.016901823,0.182258897,414,8,6732,1091,0.006180118
陕西省,1994,0.09034032,3,0,0.165196309,0.021812219,0.201142722,498,12,7453,1006,0.007415263
陕西省,1995,0.0905184,3,0,0.171568575,0.02257891,0.219855616,522,15,6510,1525,0.007231386
陕西省,1996,0.09432192,3,0,0.15948579,0.022917869,0.212578027,482,10,11100,1091,0.007627948
陕西省,1997,0.11234076,4,0,0.223217345,0.024870559,0.278885937,589,17,8105,1312,0.009251101
陕西省,1998,0.11810232,4,0,0.228543736,0.026361028,0.283427853,641,18,13019,2089,0.009029766
陕西省,1999,0.11853492,4,0,0.21059309,0.029464225,0.282883587,573,18,11424,1794,0.008697076
陕西省,2000,0.1229592,4,0,0.240491801,0.028151509,0.273682587,524,15,12216,1701,0.009099156
陕西省,2001,0.1285074,4,0,0.250191057,0.02834809,0.304022807,718,24,11769,2266,0.01047629
陕西省,2002,0.13946856,4,1,0.26287964,0.034163521,0.293755655,627,27,9028,1753,0.011121422
陕西省,2003,0.15212568,4,1,0.299859999,0.035257408,0.319045582,638,30,10307,2361,0.012219169
陕西省,2004,0.14984928,4,1,0.25603248,0.035091704,0.350842119,839,16,13049,1812,0.010801564
陕西省,2005,0.153342,4,1,0.292510088,0.036615769,0.324218658,811,28,9650,2986,0.012308543
陕西省,2006,0.16497936,4,1,0.279777498,0.041193696,0.388047953,687,19,16494,2687,0.012803341
陕西省,2007,0.1789452,4,1,0.352927653,0.037518545,0.370497089,740,33,16904,2701,0.012950008
陕西省,2008,0.17395392,4,1,0.318184914,0.042974446,0.361476246,1025,33,12622,2600,0.014078091
陕西省,2009,0.18932592,4,1,0.328423673,0.04283215,0.465382044,939,36,19051,3305,0.01477229
陕西省,2010,0.1802556,4,2,0.355043447,0.040653947,0.419977522,769,22,15780,3112,0.015382498
陕西省,2011,0.19602912,4,2,0.36971092,0.048930829,0.469950411,1152,22,15061,2516,0.014698824
陕西省,2012,0.20533632,4,2,0.349318148,0.049169835,0.439727729,1095,37,23621,2909,0.016966647
陕西省,2013,0.21272328,4,2,0.366181854,0.051891717,0.441581621,958,38,19851,3648,0.018021309
陕西省,2014,0.21539952,4,2,0.42613923,0.050925832,0.437821064,937,31,24774,2409,0.018279726
陕西省,2015,0.2330244,4,2,0.460805751,0.047908652,0.496190506,1092,62,20210,4441,0.018930236
陕西省,2016,0.23281776,4,2,0.389620521,0.048898714,0.567272113,1198,56,26041,3230,0.018101248
陕西省,2017,0.22045044,4,2,0.413006551,0.044724985,0.469846023,1072,62,18686,4180,0.017030111
陕西省,2018,0.23394168,4,2,0.41192451,0.047779079,0.482329259,1227,169,25007,2436,0.019234017
陕西省,2019,0.24606036,4,2,0.412610416,0.049675896,0.542120185,1262,158,25479,4271,0.021014609
陕西省,2020,0.2425248,4,2,0.479617044,0.054207931,0.500328662,1366,151,24432,4100,0.019849269
陕西省,2021,0.25323732,4,2,0.444988619,0.055961649,0.585345403,1058,138,21026,3936,0.01965411
陕西省,2022,0.27980568,4,2,0.540342076,0.069422587,0.679200308,1306,205,22748,3344,0.021637373
陕西省,2023,0.26147268,4,3,0.494200797,0.065202135,0.551746576,1553,141,23605,2676,0.021005968
陕西省,2024,0.2590896,4,3,0.44343185,0.062265708,0.555760146,1446,200,18386,3374,0.019854036
甘肃省,1990,0.0636384,2,0,0.111623875,0.01356707,0.153884015,313,11,5223,799,0.004633421
甘肃省,1991,0.07005768,2,0,0.13354395,0.015431605,0.155944893,392,9,4400,807,0.005461096
甘肃省,1992,0.08009568,2,0,0.151914806,0.016807678,0.162393991,447,14,8922,1001,0.006564756
甘肃省,1993,0.07852572,2,0,0.142696938,0.018855203,0.184582557,355,13,5433,1408,0.006308308
甘肃省,1994,0.0856128,2,0,0.159653603,0.018994484,0.210046724,420,17,9603,1046,0.00687801
甘肃省,1995,0.0905562,2,0,0.158603147,0.022380965,0.225620772,521,16,9544,1612,0.006594044
甘肃省,1996,0.10733184,2,0,0.182836212,0.022952914,0.252884548,508,15,7289,1816,0.007913423
甘肃省,1997,0.10678584,2,1,0.206477541,0.0230289,0.23891196,498,15,6423,1192,0.00832655
甘肃省,1998,0.11199384,2,1,0.199266906,0.02344759,0.229727364,617,16,12742,2136,0.009512757
甘肃省,1999,0.1219344,3,1,0.221510096,0.025070932,0.255598889,661,22,12593,1730,0.009104145
甘肃省,2000,0.1322832,4,1,0.225961753,0.028001708,0.323941714,683,15,10010,2056,0.011118781
甘肃省,2001,0.12660228,4,1,0.213607587,0.026575085,0.308529756,732,18,8976,1530,0.010094362
甘肃省,2002,0.13392456,5,1,0.247648832,0.031272054,0.322738101,537,18,15889,1837,0.011206233
甘肃省,2003,0.13790616,5,1,0.263253666,0.031709453,0.276688024,654,26,13781,2256,0.011242504
甘肃省,2004,0.14239008,5,1,0.255870227,0.035096307,0.355939602,849,27,8626,2736,0.012196321
甘肃省,2005,0.156576,5,1,0.310558058,0.037283877,0.355865933,829,16,17566,2119,0.012494988
甘肃省,2006,0.16076424,5,1,0.295468597,0.032408463,0.395914094,771,18,16122,1841,0.012341411
甘肃省,2007,0.18048744,5,1,0.309668317,0.036562243,0.422087927,1040,19,19020,2049,0.013976432
甘肃省,2008,0.17491824,5,1,0.295629317,0.043068369,0.382275068,1003,30,11200,2856,0.01384253
甘肃省,2009,0.17341884,6,1,0.309581533,0.041045638,0.413595262,1025,17,12425,1805,0.013895804
甘肃省,2010,0.1782144,6,1,0.304859493,0.036796818,0.421494877,860,35,16573,1928,0.015007944
甘肃省,2011,0.19423236,6,1,0.382702493,0.038989233,0.463117928,1013,32,16575,3430,0.015612397
甘肃省,2012,0.1979712,6,1,0.371163005,0.041817457,0.429666794,875,22,12128,3200,0.014247704
甘肃省,2013,0.21751884,6,1,0.434421377,0.044856735,0.437865425,1057,38,25434,2714,0.018147597
甘肃省,2014,0.20397552,6,1,0.349845214,0.047609926,0.476823374,1068,34,16364,3443,0.017355403
甘肃省,2015,0.2251746,6,1,0.421459299,0.05356003,0.515784939,1198,56,15179,4296,0.016866864
甘肃省,2016,0.22927968,6,1,0.431802421,0.051295596,0.557871853,1374,54,21842,4146,0.018706929
甘肃省,2017,0.23735796,6,1,0.457950536,0.058222721,0.576886654,1250,66,14533,3968,0.019488106
甘肃省,2018,0.24153864,6,1,0.455139311,0.048702644,0.519404691,1247,162,26117,4043,0.018796882
甘肃省,2019,0.24183432,6,2,0.466538709,0.058354621,0.502374525,1371,146,23442,4429,0.020481294
甘肃省,2020,0.2505552,6,2,0.444334592,0.055991571,0.618132206,1168,189,16102,2538,0.020373717
甘肃省,2021,0.25871328,7,2,0.449781661,0.051913407,0.607846851,1323,174,28241,2902,0.019490719
甘肃省,2022,0.2764188,7,2,0.494642229,0.059714753,0.663640076,1339,268,22071,3718,0.023223918
甘肃省,2023,0.2705388,7,2,0.490721311,0.055640362,0.581617839,1588,190,28968,3961,0.022688543
甘肃省,2024,0.26470752,8,2,0.489700088,0.055300048,0.633445095,1216,204,24094,3425,0.020771221
青海省,1990,0.0622188,2,0,0.116224718,0.012994085,0.12731522,255,10,5656,809,0.005286287
青海省,1991,0.06490176,2,0,0.128020885,0.016032357,0.153742534,300,13,6117,653,0.005058165
青海省,1992,0.07396704,2,0,0.144294902,0.018359729,0.182595035,414,13,8090,1015,0.006318899
青海省,1993,0.07744464,2,0,0.134792396,0.019169872,0.157843793,457,11,9215,1037,0.006372256
青海省,1994,0.09273936,2,0,0.160466915,0.019176181,0.212359223,513,16,7825,1742,0.007948558
青海省,1995,0.0911232,2,0,0.162348131,0.022116512,0.198994844,493,16,9414,1356,0.007548125
青海省,1996,0.09874368,3,0,0.18862676,0.021157808,0.212777819,396,11,10703,1581,0.007837568
青海省,1997,0.1069572,3,1,0.206088698,0.022239611,0.233840526,620,20,7143,1354,0.008366803
青海省,1998,0.11228112,3,1,0.201555839,0.026911539,0.271462064,588,16,12566,1292,0.00914626
青海省,1999,0.1200192,3,1,0.221247394,0.025793326,0.285375653,531,15,8852,2099,0.009612166
青海省,2000,0.1262856,3,1,0.251805067,0.030481555,0.304209382,507,18,9232,1515,0.009879864
青海省,2001,0.12907188,3,1,0.234299881,0.026295814,0.285713514,734,17,8585,2112,0.010477318
青海省,2002,0.13196568,3,1,0.263192352,0.030524981,0.288529763,629,15,13308,1547,0.009535274
青海省,2003,0.13751976,3,1,0.259678563,0.028759507,0.321926882,589,21,12010,2361,0.011371116
青海省,2004,0.158256,3,1,0.265764576,0.03899507,0.360356825,637,21,14037,1817,0.012132357
青海省,2005,0.147966,4,1,0.293904866,0.034873367,0.30145853,737,18,10102,2109,0.010870639
青海省,2006,0.15792504,4,1,0.285438981,0.037449554,0.386647875,771,20,12587,2066,0.012676643
青海省,2007,0.17518032,4,1,0.316165442,0.036684511,0.369026103,956,22,13768,2987,0.01257144
青海省,2008,0.1648752,5,1,0.296890773,0.035955159,0.405395142,713,19,14103,1661,0.01208865
青海省,2009,0.1739304,5,1,0.297420984,0.039960509,0.370654379,942,30,15303,2628,0.014736129
青海省,2010,0.1919484,6,1,0.356896058,0.040490555,0.405865294,1139,33,13916,3229,0.014137274
青海省,2011,0.1863162,6,1,0.349597507,0.045275768,0.437032595,994,35,11841,2435,0.013465604
青海省,2012,0.19861632,6,1,0.390552511,0.045754249,0.418554102,977,31,13241,3204,0.016212766
青海省,2013,0.2152458,6,1,0.426588476,0.04754995,0.531452642,1167,34,25619,3953,0.01717108
青海省,2014,0.22428168,6,1,0.424198893,0.047013926,0.473873548,1291,41,18517,3235,0.017957593
青海省,2015,0.2267328,6,1,0.410764256,0.045566491,0.467171598,1081,64,20236,2450,0.019217872
青海省,2016,0.2340576,7,1,0.456092441,0.057342942,0.574096481,992,49,17304,4662,0.01924455
青海省,2017,0.2313906,7,1,0.445102958,0.05499229,0.539892117,1095,54,14919,3722,0.019101955
青海省,2018,0.23384592,7,1,0.421608604,0.052692501,0.471281375,1044,165,20057,3889,0.01978136
青海省,2019,0.24108084,7,1,0.424326386,0.051646748,0.517745212,1003,229,21903,3546,0.019414584
青海省,2020,0.2365776,7,1,0.398152215,0.053781186,0.491809344,1239,158,14866,2929,0.020099295
青海省,2021,0.26387928,8,1,0.477595109,0.056786821,0.614719977,1210,208,23106,3506,0.022365277
青海省,2022,0.26738712,8,1,0.46716095,0.063036514,0.599214536,1105,172,16167,3487,0.020466192
青海省,2023,0.27332004,8,2,0.459414545,0.066994842,0.620805473,1584,192,26826,4254,0.023147474
青海省,2024,0.26892096,8,2,0.504038555,0.065823783,0.669935896,1302,137,24146,5215,0.022844067
宁夏回族自治区,1990,0.0607236,2,0,0.10404584,0.013505536,0.151493237,301,9,6425,869,0.004483484
宁夏回族自治区,1991,0.0725802,3,0,0.133888695,0.017460256,0.164887698,353,8,6613,780,0.005758098
宁夏回族自治区,1992,0.07457184,3,0,0.14777653,0.016091484,0.182939638,397,13,6426,1474,0.005856659
宁夏回族自治区,1993,0.07979244,3,1,0.156305411,0.016763993,0.19219605,466,8,5572,1473,0.005748019
宁夏回族自治区,1994,0.0919632,3,1,0.172434065,0.022368669,0.202438592,434,14,8814,1230,0.006833654
宁夏回族自治区,1995,0.0968436,3,1,0.191582466,0.023095262,0.2097245,402,16,10983,1665,0.007083833
宁夏回族自治区,1996,0.09452352,3,1,0.169351489,0.023236244,0.224096361,437,11,5898,1181,0.007880966
宁夏回族自治区,1997,0.10771404,3,1,0.193501092,0.025616553,0.227459738,459,19,10498,1482,0.008740994
宁夏回族自治区,1998,0.10668672,3,1,0.205503516,0.0218121,0.260678332,569,11,8478,1804,0.007695313
宁夏回族自治区,1999,0.1210566,3,1,0.231169683,0.027076124,0.262184384,690,22,11331,2114,0.009851759
宁夏回族自治区,2000,0.1287216,3,1,0.214917874,0.027588901,0.296375048,692,14,8821,2136,0.010266283
宁夏回族自治区,2001,0.14096124,3,1,0.257287154,0.02907678,0.298478378,840,22,9511,1737,0.010735205
宁夏回族自治区,2002,0.13364736,3,1,0.236306352,0.027873493,0.291351245,674,25,9977,1368,0.01063222
宁夏回族自治区,2003,0.14860944,3,1,0.277112023,0.03387255,0.308594933,754,18,9035,1644,0.012338617
宁夏回族自治区,2004,0.1571472,3,1,0.269496972,0.032903481,0.329906974,796,24,12648,1595,0.012836681
宁夏回族自治区,2005,0.153699,3,1,0.301685521,0.031634328,0.315344238,853,16,14445,3027,0.012431395
宁夏回族自治区,2006,0.16179072,4,1,0.32096043,0.035640069,0.337430726,887,32,9714,2130,0.012569521
宁夏回族自治区,2007,0.16526916,4,1,0.313460507,0.035386606,0.338570401,753,33,11695,2936,0.012964657
宁夏回族自治区,2008,0.18719568,4,1,0.374235364,0.045715993,0.41296303,914,33,19521,3659,0.013769312
宁夏回族自治区,2009,0.1855014,4,2,0.364442234,0.044195709,0.374981805,1096,25,12894,2944,0.015507122
宁夏回族自治区,2010,0.1765512,4,2,0.344910424,0.042099516,0.404937832,983,21,18360,2608,0.014166973
宁夏回族自治区,2011,0.18701928,4,2,0.345262527,0.042614213,0.420129462,977,37,12098,3721,0.015418938
宁夏回族自治区,2012,0.19079424,4,2,0.35342089,0.039477236,0.438416544,949,35,14675,2662,0.013974043
宁夏回族自治区,2013,0.22026312,4,2,0.411936087,0.05234553,0.544104972,1203,40,23054,4232,0.016414952
宁夏回族自治区,2014,0.22542408,4,2,0.382071273,0.054240415,0.551285859,993,43,19832,3110,0.018876046
宁夏回族自治区,2015,0.2117094,4,2,0.415013937,0.046789894,0.425948727,1155,44,18868,2141,0.016819405
宁夏回族自治区,2016,0.23659776,5,2,0.395496816,0.051862229,0.554064634,1413,59,18192,4671,0.018374182
宁夏回族自治区,2017,0.22293684,5,2,0.409133689,0.050564305,0.50753801,952,45,21168,3619,0.018894534
宁夏回族自治区,2018,0.23371824,5,2,0.399058314,0.048182184,0.523143223,982,192,16888,2356,0.018116169
