timestamp,mission_id,drone_id,gps_lat,gps_lon,altitude_m,distance_to_base_m,velocity_x_ms,velocity_y_ms,velocity_z_ms,speed_ms,acceleration_ms2,heading_deg,ambient_temp_c,wind_speed_ms,wind_dir_deg,weather_condition,region_type,proximity_to_restricted_zone_m,mission_type,target_type,object_detected,detected_object_count,detection_confidence_avg,hover_duration_s,camera_active,recording_mode,battery_level_pct,power_consumption_w,flight_time_s,surveillance_pattern
2025-08-21 04:54:06,MIS-36695,DR-982,30.360483,120.127156,91.0,6655.7,5.78,-10.15,0.29,11.68,1.86,299.6,-3.1,6.4,325.1,晴,水域周边,7892.7,环境监测,植被,0,0,0.000,0.0,1,抓拍,36.9,77.5,3298.1,追踪
2025-02-08 16:57:40,MIS-57521,DR-660,30.118557,119.934076,365.8,158.0,14.58,6.16,1.30,15.88,0.42,22.9,23.3,16.9,46.1,晴,商业区,1210.9,大型活动安保,建筑物,0,0,0.000,0.0,0,抓拍,53.7,389.0,3301.5,巡逻
2025-01-06 15:45:24,MIS-40177,DR-595,30.162778,119.972100,66.3,4585.8,5.76,3.72,0.53,6.88,3.40,32.9,9.5,7.7,160.6,多云,工业园区,2987.1,安防巡查,车辆,0,0,0.000,0.0,1,关闭,62.5,271.5,701.5,待命
2025-09-05 08:23:21,MIS-69414,DR-472,30.101120,120.122991,67.4,5947.4,4.20,-1.25,-1.43,4.61,4.73,343.4,35.9,0.1,30.7,晴,城市核心区,7235.0,安防巡查,车辆,1,3,0.976,0.0,0,连续录像,86.5,307.6,1522.2,巡逻
2025-01-20 19:25:38,MIS-84219,DR-949,30.428953,120.030981,326.1,6721.0,-10.91,1.92,1.06,11.13,1.69,170.0,30.3,8.9,156.1,小雨,近郊区,3469.7,大型活动安保,无人机,0,0,0.000,0.0,1,抓拍,87.3,133.3,1966.9,追踪
2025-01-28 19:47:22,MIS-59584,DR-349,30.109393,119.951097,276.0,1611.1,-1.50,-3.95,-0.49,4.25,3.92,249.2,23.0,7.8,45.1,晴,交通枢纽,7329.2,大型活动安保,水域,0,0,0.000,0.0,1,关闭,98.5,357.4,290.1,悬停
2025-11-11 01:14:50,MIS-15390,DR-363,30.015615,119.944240,248.3,2337.8,4.37,-4.32,0.43,6.16,1.66,315.3,25.0,17.8,182.1,晴,水域周边,5051.7,应急响应,车辆,1,3,0.968,230.2,1,连续录像,75.8,166.4,3148.9,扫描
2025-03-25 08:07:02,MIS-63140,DR-441,30.279111,119.985650,256.6,3886.9,4.14,9.96,0.71,10.81,3.75,67.4,22.8,9.8,204.8,晴,商业区,2533.5,应急响应,无人机,0,0,0.000,164.3,0,抓拍,59.7,205.9,2141.9,追踪
2025-03-15 03:58:14,MIS-36960,DR-209,30.059505,120.114144,300.3,5966.8,-1.53,3.61,-0.76,3.99,1.20,113.0,15.1,10.7,48.6,雾,水域周边,2362.3,大型活动安保,无人机,0,0,0.000,147.0,1,抓拍,18.3,230.7,2441.5,悬停
2025-10-13 14:06:02,MIS-50778,DR-611,30.206297,119.927797,212.7,2521.4,5.97,17.91,-0.96,18.91,4.31,71.6,12.2,1.5,171.0,晴,商业区,6331.9,大型活动安保,水域,1,14,0.636,0.0,1,连续录像,71.8,122.3,1077.8,追踪
2025-07-15 07:24:36,MIS-69578,DR-129,30.383922,119.946743,287.4,2594.6,2.66,1.97,-0.15,3.32,1.19,36.6,0.2,8.1,145.8,晴,工业园区,2019.7,应急响应,车辆,1,11,0.720,0.0,1,连续录像,19.0,175.4,3217.7,悬停
2025-03-28 18:50:23,MIS-82978,DR-724,30.253994,120.045049,343.1,793.1,-1.41,-2.45,1.16,3.06,4.90,240.2,22.1,0.2,225.4,阴,居民区,4887.5,交通监测,植被,1,1,0.717,0.0,1,关闭,34.5,123.1,3022.1,巡逻
2025-10-16 08:55:33,MIS-98170,DR-490,30.102339,120.284690,38.4,6050.4,-10.90,1.86,1.05,11.11,4.04,170.3,6.3,12.2,337.5,晴,交通枢纽,9778.6,环境监测,植被,0,0,0.000,282.6,1,连续录像,18.7,214.3,2856.1,扫描
2025-02-22 08:32:01,MIS-17413,DR-854,30.292497,120.304142,289.5,3020.8,-5.26,6.27,1.08,8.25,3.67,130.0,36.6,5.7,356.0,多云,城市核心区,8352.8,交通监测,植被,0,0,0.000,0.0,1,关闭,91.0,118.6,1528.3,追踪
2025-02-22 01:45:08,MIS-72380,DR-685,30.061019,120.305139,323.6,7412.3,0.69,11.27,0.36,11.30,1.13,86.5,7.9,1.7,64.3,晴,居民区,5925.9,环境监测,人员,0,0,0.000,0.0,1,抓拍,99.8,119.4,2544.1,悬停
2025-04-11 05:57:14,MIS-13520,DR-144,30.236003,119.905035,207.5,2067.5,-1.45,-3.56,0.76,3.91,3.60,247.9,22.2,5.2,77.4,雾,近郊区,2679.0,交通监测,建筑物,1,12,0.920,207.6,0,抓拍,56.8,94.0,2738.8,返航
2025-09-21 03:45:26,MIS-32117,DR-264,30.063246,119.929954,327.3,6316.5,1.19,0.53,0.14,1.31,0.65,24.1,10.9,11.6,44.3,阴,近郊区,5336.8,安防巡查,水域,0,0,0.000,0.0,0,抓拍,70.0,138.1,230.5,悬停
2025-03-02 05:00:49,MIS-31187,DR-616,30.013112,120.221524,165.3,5240.4,-4.40,4.24,2.03,6.44,0.72,136.1,30.1,11.9,83.8,晴,商业区,9492.1,大型活动安保,水域,1,9,0.662,0.0,0,连续录像,20.4,347.2,3191.3,追踪
2025-06-21 03:05:15,MIS-80166,DR-504,30.287388,120.341634,272.5,1481.6,-15.86,2.80,-0.91,16.14,0.99,170.0,-1.7,0.2,20.9,晴,近郊区,8449.2,应急响应,人员,1,7,0.907,0.0,0,关闭,87.0,244.5,2278.1,巡逻
2025-08-09 01:59:38,MIS-31013,DR-554,30.230041,120.337237,76.7,3782.6,-3.78,-7.66,1.35,8.65,3.21,243.7,24.3,4.5,336.4,晴,工业园区,538.8,应急响应,车辆,1,12,0.610,0.0,0,抓拍,54.3,149.6,983.9,扫描
2025-02-19 23:09:10,MIS-26439,DR-591,30.412003,120.201642,192.2,7662.9,-16.96,-8.69,-0.53,19.06,3.37,207.1,-0.1,0.8,190.1,雾,居民区,5798.6,环境监测,植被,1,11,0.773,0.0,1,关闭,87.2,233.7,1879.7,巡逻
2025-05-02 16:30:16,MIS-51020,DR-710,30.418623,120.058694,132.5,6225.5,-12.70,-4.71,0.72,13.57,4.15,200.4,-0.3,4.2,334.4,雾,商业区,7857.5,交通监测,无特定目标,0,0,0.000,0.0,1,连续录像,46.3,141.3,885.7,追踪
2025-10-06 01:51:11,MIS-26144,DR-227,30.171745,120.083337,238.2,4217.0,1.47,-12.75,-1.05,12.87,0.65,276.6,23.0,10.3,73.4,多云,水域周边,4069.7,大型活动安保,无特定目标,1,15,0.723,0.0,0,抓拍,45.8,199.6,1303.3,扫描
2025-04-19 15:08:54,MIS-54560,DR-283,30.172785,120.094226,336.6,2600.6,7.45,-2.20,-0.05,7.77,4.00,343.6,17.7,15.6,23.0,小雨,商业区,9765.4,大型活动安保,植被,1,6,0.966,0.0,1,连续录像,51.3,94.9,2504.4,巡逻
2025-06-14 06:57:45,MIS-83946,DR-334,30.256857,120.206737,218.1,896.7,-0.61,-3.35,-1.25,3.63,3.62,259.7,20.1,3.4,63.2,多云,商业区,7261.3,环境监测,建筑物,1,5,0.713,0.0,1,连续录像,39.3,231.0,1984.9,巡逻
2025-01-11 14:26:03,MIS-32992,DR-281,30.392336,120.059932,368.2,5927.3,-13.40,-5.10,0.39,14.35,3.39,200.8,1.5,1.7,214.0,阴,城市核心区,5043.1,安防巡查,车辆,0,0,0.000,0.0,1,连续录像,10.5,260.4,1755.9,巡逻
2025-12-11 01:53:25,MIS-11559,DR-706,30.328926,120.093513,301.4,1649.4,-0.53,0.72,-1.08,1.40,1.72,126.6,18.4,3.0,90.7,晴,水域周边,4982.1,应急响应,水域,1,4,0.752,0.0,0,抓拍,82.8,65.9,686.0,扫描
2025-08-16 00:36:49,MIS-17509,DR-184,30.077284,120.028268,278.1,6888.7,7.72,-8.29,-0.13,11.33,2.84,312.9,15.0,8.7,118.2,晴,水域周边,6643.0,基础设施巡检,水域,1,10,0.955,0.0,1,抓拍,98.0,155.1,1470.6,巡逻
2025-04-25 16:14:36,MIS-25242,DR-866,30.048581,120.183754,206.1,3168.9,-0.17,-4.49,0.78,4.56,1.97,267.8,7.4,12.6,302.9,晴,工业园区,5828.3,应急响应,车辆,1,12,0.932,0.0,1,连续录像,13.5,58.4,2819.7,扫描
2025-04-24 02:14:43,MIS-89496,DR-143,30.225933,119.977935,252.2,6547.6,-16.02,-9.80,0.44,18.79,2.07,211.5,34.0,0.7,82.6,晴,商业区,5729.9,安防巡查,人员,1,15,0.685,0.0,1,连续录像,24.1,325.7,3221.5,返航
2025-07-18 04:24:28,MIS-24094,DR-226,30.010614,119.932623,331.2,5610.8,13.95,2.90,1.61,14.34,3.59,11.7,8.2,17.2,232.9,晴,交通枢纽,4643.3,基础设施巡检,无人机,1,0,0.984,0.0,1,连续录像,21.0,158.7,1419.5,追踪
2025-10-28 17:59:42,MIS-57776,DR-113,30.419999,120.136761,179.7,7578.1,14.12,0.34,1.53,14.20,1.15,1.4,9.5,16.8,195.3,晴,水域周边,831.9,大型活动安保,车辆,1,9,0.832,0.0,1,抓拍,65.9,186.5,3092.2,巡逻
2025-02-21 13:33:54,MIS-90420,DR-843,30.085115,120.112250,250.9,3183.8,12.04,-7.28,-1.87,14.19,0.62,328.9,37.1,2.1,12.4,晴,交通枢纽,6241.9,交通监测,植被,1,15,0.823,149.0,1,抓拍,31.3,54.1,1662.0,悬停
2025-08-15 13:11:32,MIS-23011,DR-286,30.384999,120.121451,51.3,7247.9,-1.98,3.72,1.02,4.34,1.76,118.0,-1.5,9.7,301.4,晴,工业园区,7014.4,基础设施巡检,车辆,0,0,0.000,91.9,1,关闭,62.9,71.4,587.4,悬停
2025-11-09 16:49:26,MIS-82734,DR-204,30.364675,119.945827,109.5,170.3,15.57,-9.54,3.26,18.55,4.86,328.5,0.6,9.3,358.1,多云,工业园区,8383.7,环境监测,植被,1,7,0.745,0.0,0,关闭,97.7,354.3,1465.0,盘旋
2025-04-16 02:10:45,MIS-47932,DR-230,30.003495,120.177116,332.7,3646.8,1.78,-1.05,3.09,3.72,1.67,329.5,19.9,10.6,73.9,晴,商业区,3399.4,安防巡查,植被,0,0,0.000,144.3,1,抓拍,62.7,235.6,2367.8,追踪
2025-12-14 04:18:36,MIS-49986,DR-304,30.360399,120.035637,249.5,3667.9,1.37,-2.52,-0.36,2.89,3.19,298.6,16.0,17.3,190.0,多云,居民区,9369.8,应急响应,车辆,0,0,0.000,0.0,1,关闭,52.5,270.4,941.1,悬停
2025-09-06 16:46:06,MIS-95974,DR-120,30.182405,120.277697,159.6,19.8,8.81,-0.98,-0.64,8.89,3.22,353.7,12.6,12.5,315.1,多云,居民区,8749.1,基础设施巡检,人员,1,7,0.758,91.8,1,连续录像,79.6,379.2,712.5,巡逻
2025-04-27 15:58:43,MIS-15510,DR-114,30.384658,119.949381,398.5,4152.0,12.34,-10.01,-2.69,16.12,3.99,321.0,-2.6,0.1,33.7,晴,城市核心区,9622.1,安防巡查,建筑物,0,0,0.000,0.0,1,抓拍,34.3,363.2,1792.2,悬停
2025-03-15 22:47:54,MIS-41099,DR-415,30.392343,119.952922,382.5,2614.1,-4.19,1.59,-1.04,4.60,0.24,159.3,8.6,8.3,138.3,多云,近郊区,1023.4,大型活动安保,植被,1,7,0.805,255.2,0,关闭,91.8,358.9,2712.8,追踪
2025-06-07 18:12:18,MIS-51824,DR-240,30.368187,119.924049,79.0,905.0,-0.98,9.00,1.05,9.11,1.13,96.2,17.1,17.5,282.0,晴,水域周边,6608.9,应急响应,人员,1,2,0.691,0.0,1,抓拍,68.4,284.1,2835.6,返航
2025-03-18 14:00:49,MIS-44531,DR-285,30.123168,120.265952,165.6,3286.3,-12.36,-33.74,-1.24,35.95,4.73,249.9,8.3,10.6,328.6,小雨,水域周边,5438.1,应急响应,无特定目标,1,6,0.957,0.0,0,关闭,38.6,282.3,3352.4,待命
2025-02-19 05:18:59,MIS-63335,DR-199,30.196077,120.196719,334.3,2577.6,4.09,9.55,2.86,10.77,1.26,66.8,17.8,2.6,307.9,多云,水域周边,9617.9,环境监测,无特定目标,0,0,0.000,0.0,1,抓拍,37.8,174.8,3436.2,巡逻
2025-09-27 02:10:10,MIS-16980,DR-961,30.259899,120.226512,327.2,4184.5,2.10,-11.41,-0.44,11.61,2.36,280.4,9.9,2.9,305.2,阴,交通枢纽,7301.0,大型活动安保,无人机,1,13,0.748,0.0,0,关闭,89.4,392.1,1809.0,追踪
2025-08-26 08:48:42,MIS-73772,DR-629,30.128655,120.107036,152.7,7848.9,4.61,-8.04,-0.10,9.27,2.08,299.8,29.5,7.2,244.2,小雨,居民区,9963.0,环境监测,无特定目标,0,0,0.000,0.0,1,关闭,28.0,50.9,2829.8,待命
2025-07-14 09:56:45,MIS-93371,DR-557,30.162127,120.189899,162.9,3202.1,5.19,-1.38,1.23,5.51,4.51,345.1,37.8,10.5,145.8,阴,交通枢纽,9762.2,应急响应,植被,1,2,0.965,0.0,1,抓拍,94.9,283.9,3479.0,扫描
2025-02-06 12:53:08,MIS-66357,DR-476,30.358292,120.322563,364.5,5382.4,1.50,-0.06,0.54,1.59,4.97,357.6,18.6,17.0,53.8,雾,交通枢纽,2639.5,交通监测,建筑物,1,0,0.835,0.0,1,连续录像,32.8,324.9,812.0,悬停
2025-05-28 14:50:11,MIS-94087,DR-404,30.121389,120.105475,232.4,2104.2,-4.13,3.54,0.40,5.46,2.87,139.4,33.9,2.5,163.5,雾,居民区,2889.3,安防巡查,人员,1,9,0.917,16.8,1,连续录像,11.3,275.6,2127.2,追踪
2025-06-22 05:58:20,MIS-47153,DR-812,30.141644,120.181917,136.8,3487.2,0.28,-16.03,-2.72,16.26,4.02,271.0,14.3,9.7,95.9,晴,商业区,4405.3,环境监测,水域,0,0,0.000,41.5,0,抓拍,43.6,213.8,1575.2,返航
2025-05-22 08:05:33,MIS-79215,DR-309,30.249645,120.069635,318.7,2529.9,-0.23,3.55,2.04,4.10,3.77,93.6,2.5,13.8,179.3,多云,近郊区,3166.5,环境监测,建筑物,1,8,0.891,0.0,1,连续录像,94.7,208.7,2265.7,巡逻
2025-01-19 16:53:42,MIS-39899,DR-888,30.444220,120.247277,100.7,7790.8,10.18,5.67,0.15,11.65,3.76,29.1,20.5,1.3,203.9,多云,工业园区,3854.3,交通监测,建筑物,1,6,0.842,0.0,1,关闭,31.6,352.9,1632.1,巡逻
2025-06-17 13:18:08,MIS-24191,DR-455,30.177275,120.230598,322.0,7560.1,-5.51,3.20,-0.09,6.37,1.34,149.9,5.4,13.5,269.4,晴,商业区,1029.8,应急响应,无特定目标,1,2,0.953,0.0,1,关闭,41.8,279.0,128.2,巡逻
2025-07-26 05:18:40,MIS-16007,DR-637,30.056111,120.219368,146.5,977.8,5.52,-9.78,0.06,11.23,0.03,299.4,9.0,12.8,284.3,多云,近郊区,9720.5,大型活动安保,人员,1,1,0.804,0.0,1,连续录像,83.9,331.8,1008.4,追踪
2025-06-21 10:41:41,MIS-82366,DR-370,30.199905,119.902642,261.5,1579.8,14.91,8.74,1.26,17.33,0.87,30.4,25.3,6.0,28.2,晴,商业区,8537.2,基础设施巡检,人员,1,9,0.893,0.0,1,关闭,16.3,362.8,1806.5,巡逻
2025-11-26 20:31:22,MIS-85804,DR-696,30.302875,120.127917,154.1,6154.5,-3.35,-2.78,-1.62,4.65,3.34,219.6,-4.7,0.5,287.0,雾,近郊区,7505.6,交通监测,无人机,1,9,0.915,275.8,1,关闭,61.3,362.5,1014.1,扫描
2025-06-22 12:13:46,MIS-26636,DR-219,30.331912,120.024470,61.0,7618.8,0.45,5.27,0.16,5.29,1.70,85.1,5.1,3.7,43.7,晴,水域周边,5422.2,环境监测,建筑物,1,6,0.684,0.0,1,抓拍,15.6,90.2,2474.0,返航
2025-07-11 04:14:46,MIS-19213,DR-190,30.202896,119.948631,111.5,6941.6,-5.67,-7.42,-1.12,9.41,4.30,232.6,7.0,5.5,5.0,阴,工业园区,989.8,环境监测,建筑物,1,9,0.855,0.0,1,抓拍,41.7,195.5,1433.5,待命
2025-11-23 16:27:20,MIS-74149,DR-572,30.448619,120.189318,311.0,137.6,-0.52,-13.58,-0.80,13.61,4.87,267.8,22.8,17.6,329.7,多云,城市核心区,5848.4,环境监测,建筑物,1,5,0.692,0.0,0,连续录像,62.2,348.2,3470.1,返航
2025-05-15 04:21:41,MIS-32591,DR-518,30.226701,120.151502,241.1,1275.7,13.49,-1.79,-2.32,13.80,0.47,352.4,-2.8,18.0,287.7,晴,水域周边,5575.5,大型活动安保,水域,1,2,0.820,268.5,1,关闭,24.2,265.2,2030.8,返航
2025-11-09 02:44:01,MIS-79932,DR-895,30.366436,119.934638,213.0,6502.7,7.36,-2.79,-1.66,8.05,1.35,339.2,-1.4,10.4,226.2,雾,工业园区,9855.3,安防巡查,人员,1,11,0.735,200.6,1,抓拍,47.6,124.3,3322.0,追踪
2025-08-17 12:42:35,MIS-45305,DR-246,30.267461,119.973244,141.6,4205.8,8.19,-4.87,1.08,9.59,1.72,329.2,17.9,17.2,193.7,多云,交通枢纽,1130.0,环境监测,水域,1,5,0.880,0.0,1,关闭,20.6,242.4,2359.5,悬停
2025-04-09 05:28:44,MIS-38259,DR-823,30.267792,120.120576,99.4,79.4,1.40,5.26,-0.75,5.50,0.66,75.1,1.1,0.8,112.8,晴,商业区,9391.3,大型活动安保,无特定目标,0,0,0.000,0.0,1,抓拍,96.3,393.0,3235.7,待命
2025-06-11 15:54:58,MIS-34127,DR-586,30.395262,120.241077,353.4,7695.5,-12.96,-10.02,-0.01,16.38,1.83,217.7,26.8,8.3,4.3,晴,居民区,6486.1,交通监测,无特定目标,0,0,0.000,257.7,0,连续录像,16.0,163.7,3194.7,扫描
2025-12-13 22:36:21,MIS-72588,DR-245,30.077878,120.344787,336.5,1193.8,0.17,-10.11,0.28,10.11,0.28,271.0,30.7,17.4,124.4,晴,居民区,2682.2,基础设施巡检,无特定目标,1,6,0.813,0.0,1,抓拍,39.0,227.7,1111.6,巡逻
2025-05-15 21:03:29,MIS-55060,DR-130,30.299810,120.237984,380.0,4328.3,0.58,-8.63,-1.12,8.73,0.61,273.9,1.3,13.9,185.6,雾,城市核心区,951.6,基础设施巡检,植被,1,15,0.867,41.4,1,连续录像,92.0,391.5,2623.0,盘旋
2025-01-27 22:21:10,MIS-98780,DR-659,30.166804,120.215867,81.1,2013.8,7.50,-2.50,0.90,7.96,2.66,341.5,-4.2,17.5,52.2,多云,城市核心区,6411.3,安防巡查,建筑物,0,0,0.000,0.0,1,抓拍,60.4,219.0,3232.8,盘旋
2025-03-11 15:42:54,MIS-44223,DR-588,30.250790,120.167547,52.1,1727.1,3.46,-9.83,-1.55,10.53,4.39,289.4,13.9,9.5,273.0,晴,城市核心区,2501.3,环境监测,车辆,1,15,0.664,0.0,1,关闭,34.0,213.0,2795.3,追踪
2025-01-03 05:48:54,MIS-80058,DR-523,30.268955,119.902302,335.3,5574.7,13.59,4.53,0.37,14.33,3.69,18.4,31.6,10.7,120.4,多云,水域周边,9037.2,安防巡查,建筑物,0,0,0.000,275.9,1,关闭,84.1,388.9,512.9,扫描
2025-01-06 14:29:37,MIS-83265,DR-399,30.268376,120.298837,215.1,4279.1,-5.22,13.50,-2.51,14.68,1.28,111.1,22.3,11.6,71.6,多云,居民区,1784.2,交通监测,植被,0,0,0.000,262.9,1,抓拍,36.2,226.6,1049.2,巡逻
2025-05-01 16:43:31,MIS-44513,DR-234,30.256255,120.229767,239.6,5202.6,18.43,0.43,0.06,18.43,1.76,1.4,25.3,0.6,104.9,晴,城市核心区,7626.5,应急响应,人员,1,11,0.758,0.0,1,关闭,56.0,59.7,910.3,巡逻
2025-08-20 03:27:06,MIS-29559,DR-772,30.402878,120.294765,268.6,298.1,-2.22,-16.79,1.64,17.01,3.76,262.5,1.8,13.8,185.2,阴,商业区,8736.5,大型活动安保,车辆,1,8,0.640,0.0,1,抓拍,21.5,83.8,2555.5,扫描
2025-07-27 20:18:37,MIS-38031,DR-728,30.039463,120.027327,255.8,3239.0,4.14,11.19,-1.71,12.05,2.62,69.7,26.8,3.3,342.7,晴,商业区,5494.4,安防巡查,植被,1,1,0.655,0.0,1,关闭,19.9,188.1,2164.7,扫描
2025-04-04 18:20:35,MIS-60211,DR-551,30.441150,120.170401,275.2,3665.9,9.07,-7.09,0.14,11.51,0.39,322.0,29.6,15.6,69.1,晴,交通枢纽,2893.1,交通监测,无特定目标,1,7,0.841,0.0,0,抓拍,93.7,333.8,772.9,扫描
2025-01-10 11:26:47,MIS-50208,DR-584,30.192000,120.101086,236.4,4034.8,-2.12,-3.63,-0.34,4.22,4.37,239.6,33.6,9.3,109.8,小雨,城市核心区,745.7,基础设施巡检,无人机,1,12,0.947,0.0,1,关闭,56.2,110.2,921.7,巡逻
2025-05-01 02:52:27,MIS-98258,DR-957,30.304209,120.015544,276.4,7368.0,13.42,-8.37,1.84,15.92,1.45,328.1,28.1,17.9,94.2,多云,城市核心区,8797.5,环境监测,车辆,0,0,0.000,240.1,1,抓拍,89.0,211.8,3198.7,巡逻
2025-01-10 07:56:11,MIS-68763,DR-980,30.073492,120.185257,171.2,5567.7,-8.21,8.44,0.82,11.81,3.97,134.2,5.3,6.4,15.3,晴,工业园区,1558.7,环境监测,水域,1,13,0.644,0.0,1,关闭,49.1,394.5,3066.1,追踪
2025-08-07 02:53:13,MIS-85244,DR-937,30.305114,120.175773,47.1,6188.6,2.13,4.47,1.68,5.23,2.83,64.6,1.5,4.8,333.3,晴,交通枢纽,5200.1,安防巡查,人员,0,0,0.000,0.0,0,连续录像,55.4,91.5,227.9,追踪
2025-04-08 05:45:20,MIS-33170,DR-103,30.191744,120.240329,270.2,2677.6,1.15,-0.05,1.89,2.21,3.88,357.3,21.2,7.4,330.7,雾,水域周边,5205.9,安防巡查,植被,1,4,0.750,0.0,1,抓拍,56.6,377.4,732.9,返航
2025-03-21 23:56:31,MIS-68723,DR-239,30.310642,120.156160,89.0,3475.3,3.41,9.57,-0.84,10.20,2.20,70.4,2.0,8.5,272.5,雾,水域周边,9618.6,大型活动安保,建筑物,1,7,0.872,116.1,1,抓拍,46.2,387.8,1676.0,巡逻
2025-09-28 13:49:24,MIS-93730,DR-160,30.100850,120.050848,324.2,5911.9,-5.44,1.32,2.72,6.22,1.22,166.4,-4.1,3.2,288.5,多云,居民区,9193.4,安防巡查,人员,1,4,0.854,0.0,0,抓拍,77.3,227.1,226.6,巡逻
2025-12-05 01:09:45,MIS-32286,DR-264,30.413075,120.119698,80.8,96.6,1.22,-3.40,1.73,4.01,3.62,289.8,16.9,10.9,32.5,晴,商业区,8446.4,安防巡查,车辆,1,4,0.774,0.0,1,连续录像,67.3,364.0,1645.0,盘旋
2025-05-24 00:08:41,MIS-60348,DR-995,30.198397,120.238795,68.8,1160.2,0.56,8.65,-0.69,8.69,4.69,86.3,-2.6,7.5,226.6,晴,城市核心区,6121.9,应急响应,水域,0,0,0.000,0.0,0,连续录像,78.0,137.4,2637.0,追踪
2025-05-06 09:09:44,MIS-28238,DR-271,30.287916,120.054432,169.3,1630.3,10.74,5.00,-0.34,11.85,3.65,25.0,36.6,7.8,7.7,多云,商业区,2791.1,安防巡查,植被,0,0,0.000,0.0,1,连续录像,25.6,286.0,486.3,返航
2025-12-20 01:17:40,MIS-38660,DR-251,30.048482,119.993115,174.2,3422.0,2.52,-11.33,3.22,12.04,1.20,282.6,27.0,2.1,345.4,晴,商业区,4253.2,应急响应,建筑物,0,0,0.000,0.0,1,连续录像,43.3,95.9,1039.0,追踪
2025-05-22 00:20:09,MIS-87307,DR-297,30.444826,120.107500,60.1,993.1,-9.47,4.65,0.83,10.58,1.66,153.9,22.9,3.4,11.8,多云,水域周边,3843.4,环境监测,水域,0,0,0.000,0.0,0,连续录像,40.4,282.9,3555.2,追踪
2025-02-15 07:45:23,MIS-33956,DR-273,30.258073,120.067695,329.5,1937.1,-3.11,-12.54,-1.23,12.98,3.74,256.1,2.4,3.1,168.2,多云,商业区,6674.7,安防巡查,车辆,1,13,0.676,0.0,1,关闭,74.4,54.9,2155.5,扫描
2025-06-13 22:53:37,MIS-61813,DR-161,30.211361,120.333376,241.3,5921.4,-1.43,13.35,-0.77,13.45,2.89,96.1,19.8,0.6,312.0,多云,城市核心区,5393.6,环境监测,植被,1,7,0.623,0.0,1,关闭,88.8,366.5,3545.7,返航
2025-06-15 13:56:37,MIS-72285,DR-116,30.419714,119.983787,95.7,4169.1,-6.73,-8.75,2.25,11.27,3.62,232.4,32.6,7.8,309.4,多云,近郊区,9627.8,大型活动安保,植被,1,7,0.675,0.0,1,关闭,64.0,301.0,2752.6,巡逻
2025-05-11 16:26:49,MIS-96508,DR-933,30.376338,120.319817,311.1,5516.1,2.16,-1.49,3.89,4.70,3.28,325.4,33.5,3.2,201.6,小雨,工业园区,9104.7,安防巡查,植被,1,14,0.777,278.9,0,关闭,48.4,399.3,3055.5,待命
2025-01-27 05:42:35,MIS-46379,DR-225,30.140792,120.171366,153.5,6063.0,-9.57,-1.06,0.77,9.66,4.49,186.3,36.7,17.2,237.2,小雨,城市核心区,4267.3,基础设施巡检,植被,1,13,0.800,0.0,1,抓拍,87.8,105.2,1871.1,追踪
2025-04-09 04:36:52,MIS-20515,DR-219,30.368115,120.261554,330.4,1742.3,5.43,2.66,-0.58,6.07,2.11,26.1,18.9,4.3,76.3,多云,居民区,6961.3,安防巡查,人员,0,0,0.000,0.0,1,关闭,88.6,295.9,2498.0,巡逻
2025-05-07 09:22:50,MIS-69201,DR-457,30.301877,120.333751,278.6,5175.2,5.08,-2.71,2.28,6.20,1.01,331.9,-1.1,17.0,53.3,多云,居民区,9856.6,环境监测,无特定目标,0,0,0.000,0.0,1,连续录像,84.1,122.8,2544.6,巡逻
2025-04-10 07:16:58,MIS-19509,DR-620,30.410078,120.134263,57.0,7587.8,-2.40,-1.39,0.89,2.91,2.67,210.1,-2.1,0.1,93.3,晴,水域周边,1922.4,交通监测,无人机,0,0,0.000,0.0,0,关闭,14.5,183.5,3296.4,巡逻
2025-09-15 18:57:23,MIS-10965,DR-590,30.284486,119.942989,204.1,6746.1,-2.68,6.40,-1.44,7.09,2.88,112.7,32.2,15.0,67.4,雾,城市核心区,1946.6,安防巡查,人员,1,9,0.616,0.0,1,连续录像,91.3,240.8,2852.5,扫描
2025-05-15 12:13:01,MIS-56238,DR-599,30.391734,120.022933,265.5,5359.8,-11.78,-3.33,0.35,12.25,0.86,195.8,3.2,14.7,189.4,晴,近郊区,6262.4,安防巡查,水域,1,6,0.630,0.0,1,关闭,12.4,362.0,1105.9,追踪
2025-03-19 15:17:01,MIS-21811,DR-299,30.440364,120.108786,104.0,7275.1,6.31,-2.03,3.09,7.31,2.63,342.1,29.9,7.3,98.3,晴,城市核心区,4150.4,基础设施巡检,车辆,1,10,0.971,19.3,1,关闭,27.5,118.6,841.8,扫描
2025-04-24 12:32:25,MIS-11183,DR-553,30.165027,119.994440,129.0,7026.9,1.06,-11.47,0.08,11.52,3.28,275.3,16.1,17.3,79.6,晴,城市核心区,3241.8,交通监测,车辆,1,0,0.816,174.9,1,抓拍,33.9,374.4,1323.9,巡逻
2025-08-09 14:39:49,MIS-90711,DR-193,30.029037,120.135475,262.5,5886.1,2.77,7.92,0.82,8.43,3.97,70.7,22.4,6.9,202.9,阴,城市核心区,6235.2,交通监测,车辆,1,2,0.622,243.2,1,连续录像,35.9,193.5,1774.1,悬停
